home_team,away_team,home_norm_points,away_norm_points,neutral,knockout_home_win_prob,knockout_away_win_prob,home_win_prob,away_win_prob,tie_prob
Portugal,Ukraine,90.15278462296698,74.09023701778753,1,0.8144842500170378,0.18551574998296214,0.6870294637829514,0.15648526810852434,0.1564852681085243
Portugal,Austria,90.15278462296698,72.83570052421703,1,0.8313131312760988,0.16868686872390115,0.7113223854254618,0.1443388072872691,0.1443388072872691
Portugal,Hungary,90.15278462296698,70.80514359962365,1,0.855941626584539,0.14405837341546102,0.7481625470116695,0.12591872649416525,0.12591872649416525
Portugal,Poland,90.15278462296698,70.7415206774497,1,0.8566626772933253,0.1433373227066747,0.7492650334070339,0.12536748329648306,0.12536748329648306
Portugal,Serbia,90.15278462296698,69.19216810789015,1,0.8733096340638306,0.12669036593616947,0.7751105898009482,0.11244470509952587,0.11244470509952587
Portugal,Czechia,90.15278462296698,68.05143599623639,1,0.8844854365011677,0.11551456349883235,0.792894566725299,0.10355271663735052,0.10355271663735054
Portugal,Scotland,90.15278462296698,67.692100900578,1,0.887824095809942,0.11217590419005806,0.7982766866869857,0.10086165665650718,0.1008616566565072
Portugal,Turkey,90.15278462296698,67.55589408127605,1,0.8890674289853249,0.11093257101467519,0.8002892814397288,0.09985535928013564,0.09985535928013564
Portugal,Romania,90.15278462296698,65.06743133652942,1,0.9097385195871155,0.0902614804128845,0.8344223252229322,0.08278883738853386,0.08278883738853386
Portugal,Slovakia,90.15278462296698,64.47421479456965,1,0.9141257151997009,0.08587428480029917,0.8418338365640695,0.07908308171796528,0.07908308171796528
Portugal,Slovenia,90.15278462296698,61.453470137550966,1,0.933597118848889,0.06640288115111104,0.8754638001738451,0.06226809991307745,0.06226809991307745
Portugal,Albania,90.15278462296698,56.7274519467718,1,0.956000783679726,0.043999216320273996,0.9157102502905019,0.04214487485474901,0.04214487485474901
Portugal,Georgia,90.15278462296698,53.0229849007572,1,0.9683170515494396,0.031682948450560494,0.9385800676493806,0.0307099661753097,0.030709966175309706
Netherlands,Spain,89.63125588063981,88.30592768493212,1,0.5304789730951868,0.4695210269048133,0.3609876710730101,0.31950616446349495,0.31950616446349495
Netherlands,Italy,89.63125588063981,88.04605941126394,1,0.5364357966968148,0.46356420330318515,0.3665269999676873,0.31673650001615633,0.31673650001615633
Netherlands,Croatia,89.63125588063981,87.7297369953851,1,0.5436725177499424,0.45632748225005754,0.373317488254741,0.31334125587262945,0.31334125587262945
Netherlands,Germany,89.63125588063981,80.84233164568306,0,0.43678912703985673,0.5632108729601433,0.3040036417450841,0.3919927165098318,0.3040036417450841
Netherlands,Switzerland,89.63125588063981,78.3511806084502,1,0.7386441383371928,0.2613558616628072,0.5855953587621661,0.2072023206189169,0.2072023206189169
Netherlands,Denmark,89.63125588063981,77.12442313723733,1,0.7598617784187315,0.24013822158126855,0.6127234571077498,0.1936382714461251,0.1936382714461251
Netherlands,Ukraine,89.63125588063981,74.09023701778753,1,0.8071163590419863,0.1928836409580136,0.6766094624231626,0.16169526878841875,0.16169526878841875
Netherlands,Austria,89.63125588063981,72.83570052421703,1,0.824469569967741,0.17553043003225902,0.7013596151186965,0.14932019244065173,0.14932019244065173
Netherlands,Hungary,89.63125588063981,70.80514359962365,1,0.8499168465005306,0.15008315349946938,0.7390046918906744,0.1304976540546628,0.1304976540546628
Netherlands,Poland,89.63125588063981,70.7415206774497,1,0.8506627915541555,0.1493372084458445,0.7401333440726572,0.12993332796367144,0.12993332796367144
Netherlands,Serbia,89.63125588063981,69.19216810789015,1,0.8678991130310193,0.1321008869689806,0.7666270056149155,0.11668649719254232,0.11668649719254229
Netherlands,Czechia,89.63125588063981,68.05143599623639,1,0.8794863334296366,0.12051366657036341,0.7848956774633044,0.1075521612683478,0.1075521612683478
Netherlands,Scotland,89.63125588063981,67.692100900578,1,0.882950358464169,0.117049641535831,0.7904307253974863,0.10478463730125681,0.10478463730125681
Netherlands,Turkey,89.63125588063981,67.55589408127605,1,0.8842406677297703,0.11575933227022958,0.7925012519775304,0.10374937401123474,0.10374937401123475
Netherlands,Romania,89.63125588063981,65.06743133652942,1,0.9057157917866417,0.09428420821335831,0.8276787556547188,0.08616062217264056,0.08616062217264056
Netherlands,Slovakia,89.63125588063981,64.47421479456965,1,0.9102792303935687,0.0897207696064314,0.8353325510372066,0.08233372448139659,0.08233372448139659
Netherlands,Slovenia,89.63125588063981,61.453470137550966,1,0.9305565422783725,0.06944345772162754,0.8701315956066124,0.06493420219669381,0.06493420219669381
Netherlands,Albania,89.63125588063981,56.7274519467718,1,0.9539354502047672,0.04606454979523271,0.9119279019554772,0.04403604902226144,0.04403604902226144
Netherlands,Georgia,89.63125588063981,53.0229849007572,1,0.9668097752229908,0.03319022477700917,0.9357519574206723,0.032124021289663796,0.032124021289663796
Spain,Italy,88.30592768493212,88.04605941126394,1,0.505983402489797,0.494016597510203,0.3386732137601581,0.330663393119921,0.330663393119921
Spain,Croatia,88.30592768493212,87.7297369953851,1,0.5132641680458859,0.486735831954114,0.34522889474673474,0.3273855526266326,0.3273855526266326
Spain,Germany,88.30592768493212,80.84233164568306,0,0.4070266447380094,0.5929733552619906,0.28928140505384564,0.42143718989230883,0.28928140505384564
Spain,Switzerland,88.30592768493212,78.3511806084502,1,0.7144031196113934,0.28559688038860664,0.555697614477289,0.2221511927613555,0.2221511927613555
Spain,Denmark,88.30592768493212,77.12442313723733,1,0.736887711381246,0.263112288618754,0.5833905013995642,0.2083047493002179,0.2083047493002179
Spain,Ukraine,88.30592768493212,74.09023701778753,1,0.7873982563550953,0.21260174364490472,0.6493461356803681,0.17532693215981593,0.17532693215981593
Spain,Austria,88.30592768493212,72.83570052421703,1,0.8060992709681751,0.19390072903182495,0.6751811531448421,0.16240942342757905,0.16240942342757902
Spain,Hungary,88.30592768493212,70.80514359962365,1,0.8336724832167638,0.1663275167832362,0.7147842018818658,0.14260789905906718,0.14260789905906718
